model_receiver,model_sender,label_receiver_before,label_sender_before,id,match_type,p_round_2,model,p_pos,p_neg,delta,max_delta,max_delta_neg,delta_positive_only,delta_negative_only
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19115,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19116,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19144,B:1,0.8,llama-3.3-70b,0.1,0.9,0.7000000000000001,0.9,0.09999999999999998,0.7000000000000001,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19159,0:1,0.2,llama-3.3-70b,0.0,1.0,0.2,1.0,0.0,0.2,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19160,B:1,1.0,llama-3.3-70b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19170,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19193,B:1,0.2,llama-3.3-70b,0.3,0.7,-0.09999999999999998,0.7,0.30000000000000004,0.0,-0.09999999999999998
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19218,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19221,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19226,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19239,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19241,B:1,1.0,llama-3.3-70b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19250,0:B,0.9,llama-3.3-70b,0.0,1.0,0.9,1.0,0.0,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19251,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19260,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19267,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19278,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19290,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19305,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19325,B:B,1.0,llama-3.3-70b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19334,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19337,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19380,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19399,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19402,0:1,0.4,llama-3.3-70b,0.0,1.0,0.4,1.0,0.0,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19405,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19430,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19432,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19482,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19495,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19535,0:B,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19538,0:1,0.7,llama-3.3-70b,0.0,1.0,0.7,1.0,0.0,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19541,0:1,0.8,llama-3.3-70b,0.0,1.0,0.8,1.0,0.0,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19547,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19555,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19565,B:1,1.0,llama-3.3-70b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19577,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19579,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19593,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19606,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19608,0:1,0.9,llama-3.3-70b,0.0,1.0,0.9,1.0,0.0,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19612,0:1,0.1,llama-3.3-70b,0.0,1.0,0.1,1.0,0.0,0.1,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19616,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19633,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19657,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19669,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19678,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19690,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19697,0:1,0.3,llama-3.3-70b,0.0,1.0,0.3,1.0,0.0,0.3,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19698,B:1,1.0,llama-3.3-70b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19706,0:1,0.6,llama-3.3-70b,0.0,1.0,0.6,1.0,0.0,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19710,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19719,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19723,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19727,0:1,0.4,llama-3.3-70b,0.0,1.0,0.4,1.0,0.0,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19729,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19737,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19754,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19756,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19771,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19792,B:1,1.0,llama-3.3-70b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19793,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19802,0:1,0.6,llama-3.3-70b,0.0,1.0,0.6,1.0,0.0,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19837,0:B,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19844,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19851,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19877,B:1,0.9,llama-3.3-70b,0.3,0.7,0.6000000000000001,0.7,0.30000000000000004,0.6000000000000001,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19892,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19895,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19899,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19910,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19913,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19914,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19932,B:1,0.7,llama-3.3-70b,0.8,0.2,-0.10000000000000009,0.19999999999999996,0.8,0.0,-0.10000000000000009
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19935,B:1,1.0,llama-3.3-70b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19949,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19973,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19977,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19984,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,19987,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20000,0:1,0.9,llama-3.3-70b,0.0,1.0,0.9,1.0,0.0,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20004,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20010,0:1,0.7,llama-3.3-70b,0.0,1.0,0.7,1.0,0.0,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20017,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20018,B:1,0.3,llama-3.3-70b,0.1,0.9,0.19999999999999998,0.9,0.09999999999999998,0.19999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20019,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20032,0:B,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20042,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20044,B:1,0.5,llama-3.3-70b,0.9,0.1,-0.4,0.09999999999999998,0.9,0.0,-0.4
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20052,0:B,0.8,llama-3.3-70b,0.0,1.0,0.8,1.0,0.0,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20077,0:B,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20082,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20085,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20094,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20096,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20098,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20131,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20133,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20142,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20143,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20144,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20165,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20170,B:1,0.8,llama-3.3-70b,0.3,0.7,0.5,0.7,0.30000000000000004,0.5,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20184,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20188,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20189,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20202,B:B,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20210,B:1,1.0,llama-3.3-70b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20215,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20226,B:B,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20234,B:1,0.2,llama-3.3-70b,0.2,0.8,0.0,0.8,0.19999999999999996,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20246,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20247,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20290,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20328,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20329,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20330,0:B,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20333,B:1,0.0,llama-3.3-70b,0.4,0.6,-0.4,0.6,0.4,0.0,-0.4
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20334,0:1,0.9,llama-3.3-70b,0.0,1.0,0.9,1.0,0.0,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20339,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20343,B:B,1.0,llama-3.3-70b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20352,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20360,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20372,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20374,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20380,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20400,0:B,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20401,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20409,0:B,0.9,llama-3.3-70b,0.0,1.0,0.9,1.0,0.0,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20451,B:1,0.6,llama-3.3-70b,0.7,0.3,-0.09999999999999998,0.30000000000000004,0.7,0.0,-0.09999999999999998
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20460,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20468,B:1,1.0,llama-3.3-70b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20488,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20491,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20532,0:1,0.8,llama-3.3-70b,0.0,1.0,0.8,1.0,0.0,0.8,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20541,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20575,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20579,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20581,B:1,1.0,llama-3.3-70b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20594,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20598,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20603,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20632,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20663,B:1,1.0,llama-3.3-70b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20687,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20691,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20699,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20726,B:1,1.0,llama-3.3-70b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20732,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20737,0:1,1.0,llama-3.3-70b,0.0,1.0,1.0,1.0,0.0,1.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20739,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20773,0:1,0.0,llama-3.3-70b,0.0,1.0,0.0,1.0,0.0,0.0,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20777,B:1,1.0,llama-3.3-70b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20785,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20799,B:1,0.7,llama-3.3-70b,0.5,0.5,0.19999999999999996,0.5,0.5,0.19999999999999996,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20802,B:1,1.0,llama-3.3-70b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
llama-3.3-70b,qwen-2.5-72b-low-temp,literal,sarcastic,20821,B:1,1.0,llama-3.3-70b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
