id,claim,model,repetition,label,explanation,valid_json
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,6,sarcastic,"The speaker is being ironic, expressing relief for a situation they actually disapprove of.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,7,sarcastic,"The speaker is expressing relief for a situation that is likely undesirable, indicating a sarcastic tone.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,8,sarcastic,"The speaker expresses relief with irony, implying the opposite of what they say, as the oil flow is likely to stop soon, causing a crisis.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,9,sarcastic,"The speaker is being ironic, expressing relief at a situation that is actually undesirable.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,0,sarcastic,"The phrase 'Way to focus on the issues' is sarcastic because it implies the opposite, criticizing the lack of focus on the issues.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,1,sarcastic,"The speaker is expressing irony or mocking tone, implying the opposite of what they're saying.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,2,sarcastic,"The phrase 'Way to go' is often used sarcastically, implying the opposite of the literal meaning.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,3,sarcastic,"The phrase 'Way to go' is typically used to express genuine praise, but in this context, it's used to convey the opposite, implying that the speaker is being sarcastic.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,4,sarcastic,"The phrase 'Way to focus on the issues' is sarcastic because it expresses disapproval of the speaker's actual behavior, implying the opposite of what is literally said.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,5,sarcastic,"The phrase is ironic, implying the opposite of what it literally says, due to the context of a politician or public figure not addressing the real concerns.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,6,sarcastic,"The phrase 'Way to focus on the issues' is sarcastic because it implies the opposite, criticizing the lack of focus on the issues.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,7,sarcastic,"The tone and language used convey irony and criticism, indicating a sarcastic intent.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,8,sarcastic,"The speaker is expressing frustration and irony, implying the opposite of what they're saying.",True
26,"Way to focus on the issues, gentleman.",llama-3.1-8b,9,sarcastic,"The speaker is being ironic, implying the opposite of what they say, to criticize the lack of focus on issues.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,0,sarcastic,"The speaker is being ironic, implying that citizens should not trust the government with their safety, as the government is their only defense.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,1,sarcastic,"The speaker is criticizing the government's ability to protect citizens, implying that trust is misplaced.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,2,sarcastic,"The speaker is using irony to convey distrust in the government, implying the opposite of what is literally stated.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,3,sarcastic,"This claim is sarcastic as it implies the opposite, that citizens should maintain their defense and be cautious of the government.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,4,sarcastic,"The speaker is criticizing the government's ability to protect citizens, implying a lack of trust and suggesting that citizens should be cautious and vigilant.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,5,sarcastic,"The claim is sarcastic because it suggests the opposite of what it literally says, implying that citizens should not trust the government.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,6,sarcastic,"This claim is sarcastic because it implies the opposite of its literal meaning, suggesting that citizens should not trust the government to keep them safe.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,7,sarcastic,"The claim uses irony to convey the opposite meaning, implying that citizens should not trust the government.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,8,sarcastic,"This statement uses irony to convey the opposite meaning, implying that citizens should not trust the government to keep them safe.",True
27,The only solution is for citizens to give up their only defense and trust the government will keep us safe.,llama-3.1-8b,9,sarcastic,"The claim uses irony to convey distrust in the government, implying the opposite of what is stated.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,0,sarcastic,"The claim expresses irony and mocking tone towards the animation, highlighting the speaker's disappointment.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,1,sarcastic,"The speaker is being ironic about the animation, expressing frustration about not receiving a new champion as promised by Rito.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,2,sarcastic,"The speaker is expressing gratitude for an animation that provides brief enjoyment, while implying dissatisfaction with the actual reward of a new champion that would provide much more lasting satisfaction.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,3,sarcastic,"The speaker uses irony and understatement to convey annoyance, despite expressing gratitude for a brief animation.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,4,sarcastic,The claim uses an ironic tone and hyperbole to express dissatisfaction with the animation.,True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,5,sarcastic,"The speaker is using sarcasm to express frustration with the game Rito, comparing 7 minutes of joy to 10,000 minutes of expected value from a new champion.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,6,sarcastic,"The claim uses irony and hyperbole to convey displeasure, with a literal interpretation being implausible.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,7,sarcastic,"The speaker uses irony and exaggeration to express frustration, using sarcasm to convey the opposite of their literal meaning.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,8,sarcastic,"The speaker uses irony and hyperbole to express dissatisfaction with the animation provided by Rito, implying that a new champion would be more valuable and enjoyable.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",llama-3.1-8b,9,sarcastic,"The claim is sarcastic because it uses a phrase ('LOL') often associated with genuine amusement, but the tone is ironic and critical of the animation.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,0,sarcastic,"The claim is sarcastic because the language used is hyperbolic and ironic, indicating the opposite of the literal meaning.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,1,sarcastic,"The claim uses irony and hyperbole to convey the opposite of its literal meaning, criticizing cultural appropriation.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,2,sarcastic,"The use of strong language suggests irony, as the claim is likely a critique of cultural appropriation rather than a genuine expression of outrage.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,3,sarcastic,"The speaker's use of strong language and hyperbole suggests irony, as the claim is likely meant to be humorous or ironic rather than genuinely outraged.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,4,sarcastic,"The claim uses irony and hyperbole to convey a strong emotional response, indicating sarcasm rather than genuine outrage.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,5,sarcastic,"The tone is ironic, using strong language to convey the opposite of the literal meaning, implying the opposite of being livid.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,6,sarcastic,"The tone suggests irony and mocking, as the speaker's outrage appears exaggerated and unlikely to be genuine.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,7,sarcastic,"The speaker uses strong language to express outrage, but the tone is likely ironic and mocking.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,8,sarcastic,"The tone and language used suggest irony and criticism, rather than genuine outrage.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",llama-3.1-8b,9,sarcastic,The claim uses a strong emotional tone to convey irony and criticism of cultural appropriation.,True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it implies the opposite of what is literally stated, expressing disappointment with the comments.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,1,sarcastic,"The phrase 'was not disappointed' is ironic, implying that the commenter was actually let down by the comments.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,2,sarcastic,"The phrase 'was not disappointed' is ironic, implying that the comment section is usually satisfying or enjoyable, which is unlikely.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,3,sarcastic,"The speaker expresses irony by saying they were not disappointed, implying the comments are likely negative.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,4,sarcastic,"The speaker is expressing disappointment, but in a sarcastic tone, implying that they expected to see negative comments.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,5,sarcastic,"The claim expresses disappointment, which is ironic given the context of comments, implying a sarcastic tone.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,6,sarcastic,"The phrase 'was not disappointed' is ironic, implying that the speaker expected a negative experience from the comments.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,7,sarcastic,"The speaker is expressing disappointment with the comments, despite the phrase 'not disappointed' being ironic.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,8,sarcastic,"The speaker expresses a negative sentiment towards the comments, using irony to convey their disappointment.",True
31,"Came to look at the comments, was not disappointed",llama-3.1-8b,9,sarcastic,"The claim expresses irony and disappointment, indicating a sarcastic tone.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it uses a rhetorical question to highlight the absurdity of a 10-year-old's involvement in a violent protest, implying that the speaker is incredulous about the situation.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,1,sarcastic,"The claim is sarcastic because the author is questioning the involvement of a 10-year-old in a violent protest, implying that the situation is absurd and not to be taken literally.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,2,sarcastic,"The question is rhetorical and implies the child's presence is relevant to the situation, indicating sarcasm.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,3,sarcastic,"The author is questioning the presence of a 10-year-old in a chaotic scene, implying it's an unexpected or concerning situation.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,4,sarcastic,"The speaker is asking a rhetorical question to highlight the absurdity of the situation, implying that a 10-year-old would not be involved in violent protests.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,5,sarcastic,"The question appears to be rhetorical, implying that a 10-year-old's presence in the crowd is unusual or disturbing, and the speaker is being facetious by asking what the child is doing there.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,6,sarcastic,"The question implies a rhetorical tone, highlighting the absurdity of a 10-year-old's involvement in a violent protest, suggesting the speaker finds the situation humorous or ironic.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,7,sarcastic,"The question is rhetorical and implies the 10-year-old is likely involved in the violence, despite the lack of evidence.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,8,sarcastic,"The question implies the 10-year-old is participating in the protest, but the tone is ironic, suggesting the speaker is critical of the situation.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",llama-3.1-8b,9,sarcastic,"The claim describes a violent incident, but the question at the end is rhetorical and implies the speaker is questioning the presence of a 10-year-old, suggesting the claim is sarcastic.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,0,sarcastic,The statement is ironic as the actual value in 2007 is likely much higher than 23 USD.,True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,1,sarcastic,"The claim is sarcastic because the amount of 23 USD is extremely low, implying that the original price was not worth much.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,2,sarcastic,The claim is sarcastic because it presents a ridiculous and unrealistic price as a serious statement.,True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,3,sarcastic,"The claim is sarcastic because the price is lower than the original cost, implying that the item is not valuable.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,4,sarcastic,This response is sarcastic as it implies the amount is actually worthless.,True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,5,sarcastic,"The claim is sarcastic as the price of 23 USD in 2007 is likely referring to a very low value, implying the original price was worthless.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,6,sarcastic,"The claim is sarcastic because it implies that the actual value is much higher than 23 USD, and the speaker is being ironic about the effect of inflation.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,7,sarcastic,"The claim implies that the value of the amount is actually decreasing, not increasing, due to inflation.",True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,8,sarcastic,The claim is sarcastic because it implies the current value is worthless or nearly worthless.,True
33,If you account for inflation it would be worth 23 USD in 2007.,llama-3.1-8b,9,literal,"The statement is a factual comparison, not an expression of opinion or irony.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,0,sarcastic,"The speaker is implying that PS4/XB1 is not suitable for the task, while actually suggesting its use.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,1,sarcastic,"The claim is sarcastic because the speaker is suggesting the opposite of what they truly mean, implying that PS4/XB1 are not suitable for the task at hand.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,2,sarcastic,The claim is sarcastic because it suggests using older consoles despite the questioner likely wanting to use newer ones.,True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,3,sarcastic,The speaker is being sarcastic because they are asking to use a gaming console for a non-gaming task.,True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,4,sarcastic,"The speaker is implying that the PS4/XB1 is not suitable for the task at hand, likely due to performance or compatibility issues.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,5,sarcastic,"The claim is sarcastic because the question is rhetorical and implies the opposite, suggesting that PS4/XB1 are not suitable for the task.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,6,sarcastic,"The speaker is likely being sarcastic because they are recommending a gaming console for a non-gaming task, implying it's not the best choice.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,7,sarcastic,"The speaker is questioning the use of PS4/XB1 in a sarcastic manner, implying it is not suitable for the task.",True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,8,sarcastic,The speaker is likely being sarcastic because they are suggesting using less powerful consoles for a task that may require more powerful hardware.,True
35,Shouldn't you use PS4/XB1 for this?,llama-3.1-8b,9,sarcastic,"The speaker is being sarcastic because they are suggesting using older consoles for a task, implying that the newer consoles are not suitable.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,0,sarcastic,"The claim appears sarcastic because the speaker expresses a preference for uninteresting pictures, which is unlikely to be genuine.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,1,sarcastic,"The speaker is expressing irony by preferring Facebook-style pictures over more interesting ones, indicating the opposite sentiment.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,2,sarcastic,"The speaker's tone is ironic, as they express a preference for uninteresting pictures, implying the opposite is true.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,3,sarcastic,"The claim uses irony to convey the opposite of its literal meaning, implying that interesting pictures are preferred.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,4,sarcastic,"The claim is sarcastic because it expresses a preference for uninteresting content over interesting content, which is unlikely to be genuine.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,5,sarcastic,"The speaker expresses a preference for uninteresting pictures, implying the opposite is true, indicating sarcasm.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,6,sarcastic,"The speaker is expressing the opposite of their intended meaning, using irony to convey disapproval of the content.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,7,sarcastic,"The speaker's tone is ironic, as they express a preference for uninteresting pictures over the ones they're actually looking at.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,8,sarcastic,"The speaker is expressing irony by saying they prefer low-quality Facebook pictures over interesting ones, indicating a preference for the opposite.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,llama-3.1-8b,9,sarcastic,"The speaker is expressing the opposite of their intended meaning, implying that the pictures are not interesting.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it implies the speaker is searching for the item in a literal sense, but the tone suggests annoyance or frustration.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,1,sarcastic,"The claim is sarcastic because it is a literal description of a scene, presented in an ironic tone.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,2,sarcastic,The claim is sarcastic because it's a humorous way of saying the information is not readily available.,True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,3,sarcastic,"The claim is sarcastic because it uses a casual tone and an informal reference (@1:11), implying that the speaker is being facetious.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,4,literal,"The claim specifies a location and time, indicating a literal reference.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,5,sarcastic,Claim is sarcastic due to lack of specificity and implied frustration with the task.,True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,6,sarcastic,"The claim is sarcastic because it uses a tone of literalness to convey the opposite, implying the location is obvious or humorous.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,7,literal,"The phrase 'it's in the rusted metal tin on the shelf @1:11' is a literal instruction, likely referring to a specific location or object.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,8,sarcastic,"The claim is sarcastic because the phrase 'on the shelf @1:11' suggests a specific, but unlikely, location for the item, implying the speaker is being facetious.",True
38,it's in the rusted metal tin on the shelf @1:11,llama-3.1-8b,9,sarcastic,"The claim is sarcastic due to the informal tone and the use of @1:11, which is often used to reference a timestamp in a humorous or ironic manner.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,0,sarcastic,"The claim uses sarcasm to criticize violence and injustice, using irony to highlight the absurdity of the situation.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,1,sarcastic,"The claim describes a scene of violence, but the use of 'What a' and the emphasis on the size of the aggressors suggests irony and disdain.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,2,sarcastic,"The statement's tone and language suggest irony and criticism, implying the opposite of what's described.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,3,sarcastic,"The claim describes a violent and disturbing scenario, but the tone suggests irony and criticism towards the perpetrators, making it sarcastic.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,4,sarcastic,"The tone and language used convey a critical and mocking attitude towards the described actions, indicating sarcasm.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,5,sarcastic,"The statement is sarcastic because it describes an act of violence with disdain, implying the opposite of what is literally stated.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,6,sarcastic,"The claim describes a disturbing scene with the phrase 'beating up a defenseless girl', implying a literal act of violence, while the phrase 'What a bunch of big guys' is sarcastic in tone, indicating irony and criticism.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,7,sarcastic,"The claim describes a scene of physical abuse, which is typically condemned, implying a literal interpretation is more plausible.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,8,sarcastic,"The tone of the sentence is ironic and mocking, indicating a sarcastic comment on the actions described.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",llama-3.1-8b,9,sarcastic,"The tone of the sentence is critical and disapproving, indicating sarcasm, as it describes an obviously violent and unacceptable scenario with apparent disgust.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,0,sarcastic,"The claim is sarcastic as the speaker is being facetious about the quality of the breakfast, implying the opposite of what they're saying.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,1,sarcastic,"The claim is sarcastic because it implies the opposite, that the presence of bacon makes the breakfast unacceptable.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,2,sarcastic,"The tone suggests irony, implying the opposite of acceptance, due to the mention of bacon as a requirement.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,3,sarcastic,"The statement is sarcastic because it implies that the presence of bacon is the sole determining factor of the meal's acceptability, which is unlikely to be the case.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,4,sarcastic,"The tone is sarcastic because it implies the opposite, that the breakfast should not be considered acceptable without bacon.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,5,sarcastic,"The claim is sarcastic because it implies the opposite of its literal meaning, suggesting that breakfast without bacon is not acceptable.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,6,sarcastic,"The speaker is being sarcastic as they are not genuinely endorsing the meal, but rather expressing a conditional acceptance.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,7,sarcastic,"The claim is sarcastic because it implies the opposite, that the presence of bacon makes the breakfast unacceptable.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,8,sarcastic,"The claim is sarcastic because it implies the opposite, that the presence of bacon makes the breakfast unacceptable.",True
43,As long as the breakfast included bacon it should be considered acceptable.,llama-3.1-8b,9,sarcastic,"The claim implies that the speaker does not genuinely accept the breakfast, but rather uses irony to express disapproval.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,0,sarcastic,"The speaker is being sarcastic, implying the opposite of what they're saying, to express irony or criticism.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,1,sarcastic,"The speaker's tone is ironic, indicating the opposite of what they're saying, as they're expressing doubt about a previous performance.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,2,sarcastic,"The speaker's tone suggests irony, implying the opposite of their literal words.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,3,sarcastic,"The claim is sarcastic because the speaker's tone is ironic, implying the opposite of what they're saying.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,4,sarcastic,"The speaker is expressing skepticism and irony through their tone, indicating the claim is sarcastic.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,5,sarcastic,"The speaker's tone is ironic, implying the opposite of what they're saying, as they're questioning the logic of a player's performance.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,6,sarcastic,"The speaker's tone suggests irony, implying the opposite of their words.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,7,sarcastic,"The speaker's tone is ironic, implying the opposite of their literal words, which suggests sarcasm.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,8,sarcastic,"The speaker's tone is ironic, implying the opposite of what they're saying, suggesting they don't think it makes sense.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",llama-3.1-8b,9,sarcastic,"The speaker's tone is ironic, implying the opposite of their literal words, to express skepticism or criticism.",True
